tool,type,dataset,genome,ends,read_length,aligned,accuracy,overaligned,time,memory
minimap2,map,sim3,maize,pe,150,99.557,89.68745,2174,64.105,7.76632
minimap2,map,sim3,maize,pe,200,99.66045,91.1636,2803,83.402,7.68375
minimap2,map,sim3,maize,pe,300,99.65405,94.11445,4543,238.555,7.66781
minimap2,map,sim3,maize,pe,500,99.56885,94.7373,7588,1076.704,7.78955
minimap2,map,sim4,maize,pe,50,92.28785,59.85805,749,24.051,8.33001
minimap2,map,sim4,maize,pe,75,98.06195,74.8278,1779,35.168,8.11968
minimap2,map,sim4,maize,pe,100,99.07475,81.92695,2529,43.891,7.9251
minimap2,map,sim4,maize,pe,150,99.4451,88.4301,3966,58.388,7.75757
minimap2,map,sim4,maize,pe,200,99.45545,90.01895,5737,76.215,7.67694
minimap2,map,sim4,maize,pe,300,99.39615,92.94405,8724,223.097,7.65501
minimap2,map,sim4,maize,pe,500,99.19965,93.77565,14167,956.678,7.73028
minimap2,map,sim5,maize,pe,50,89.8438,57.6706,1404,23.675,8.30527
minimap2,map,sim5,maize,pe,75,96.30845,72.7755,3181,34.605,8.12012
minimap2,map,sim5,maize,pe,100,97.88795,80.38625,4648,43.287,7.91907
minimap2,map,sim5,maize,pe,150,98.94995,87.4622,7666,57.488,7.75496
minimap2,map,sim5,maize,pe,200,99.0065,89.1672,10575,74.526,7.67801
minimap2,map,sim5,maize,pe,300,98.861,91.9793,16305,221.692,7.632
minimap2,map,sim5,maize,pe,500,98.44655,92.37845,27455,918.196,7.88074
strobealign-0.14.0,align,sim3,CHM13,pe,50,99.5534,90.90695,3322,20.11,14.4839
strobealign-0.14.0,align,sim3,CHM13,pe,75,99.80105,92.51855,3583,22.44,14.5239
strobealign-0.14.0,align,sim3,CHM13,pe,100,99.80085,93.2939,3914,20.17,14.5836
strobealign-0.14.0,align,sim3,CHM13,pe,150,99.7803,94.15825,4390,17.54,14.7105
strobealign-0.14.0,align,sim3,CHM13,pe,200,99.7488,94.46705,5018,18.30,14.8164
strobealign-0.14.0,align,sim3,CHM13,pe,300,99.68855,95.62545,6229,26.89,15.0614
strobealign-0.14.0,align,sim3,CHM13,pe,500,99.5794,96.0549,8412,42.91,11.7826
strobealign-0.14.0,align,sim4,CHM13,pe,50,98.7492,89.4386,6259,19.48,14.4914
strobealign-0.14.0,align,sim4,CHM13,pe,75,99.5777,91.9655,6712,21.75,14.5199
strobealign-0.14.0,align,sim4,CHM13,pe,100,99.6135,92.81145,7209,20.82,14.5763
strobealign-0.14.0,align,sim4,CHM13,pe,150,99.5697,93.73135,8535,19.35,14.6876
strobealign-0.14.0,align,sim4,CHM13,pe,200,99.5229,94.0487,9526,21.51,14.8107
strobealign-0.14.0,align,sim4,CHM13,pe,300,99.4215,95.2349,11570,33.91,15.0241
strobealign-0.14.0,align,sim4,CHM13,pe,500,99.1899,95.51955,16202,68.64,11.8005
strobealign-0.14.0,align,sim5,CHM13,pe,50,96.926,87.54355,12597,19.43,14.492
strobealign-0.14.0,align,sim5,CHM13,pe,75,98.4339,90.7016,13461,21.82,14.5156
strobealign-0.14.0,align,sim5,CHM13,pe,100,98.93805,91.97415,14383,20.44,14.5824
strobealign-0.14.0,align,sim5,CHM13,pe,150,99.12625,93.1808,16562,20.18,14.696
strobealign-0.14.0,align,sim5,CHM13,pe,200,99.0449,93.4904,18688,24.36,14.8313
strobealign-0.14.0,align,sim5,CHM13,pe,300,98.8705,94.6088,22586,45.08,15.0268
strobealign-0.14.0,align,sim5,CHM13,pe,500,98.4742,94.71255,30516,111.17,11.7909
strobealign-mcs-022a721,align,sim3,CHM13,pe,50,99.7278,91.1275,3322,25.31,14.5234
strobealign-mcs-022a721,align,sim3,CHM13,pe,75,99.80715,92.557,3583,25.96,14.5137
strobealign-mcs-022a721,align,sim3,CHM13,pe,100,99.8033,93.2753,3914,19.02,14.5896
strobealign-mcs-022a721,align,sim3,CHM13,pe,150,99.78005,94.13895,4390,18.98,14.6982
strobealign-mcs-022a721,align,sim3,CHM13,pe,200,99.7489,94.45075,5018,20.33,14.8141
strobealign-mcs-022a721,align,sim3,CHM13,pe,300,99.68855,95.63575,6229,28.80,15.0545
strobealign-mcs-022a721,align,sim3,CHM13,pe,500,99.5794,96.07885,8412,44.29,11.8027
strobealign-mcs-022a721,align,sim4,CHM13,pe,50,99.58045,90.30165,6259,25.84,14.5169
strobealign-mcs-022a721,align,sim4,CHM13,pe,75,99.64065,92.12525,6712,24.75,14.5179
strobealign-mcs-022a721,align,sim4,CHM13,pe,100,99.6393,92.87715,7209,19.40,14.5837
strobealign-mcs-022a721,align,sim4,CHM13,pe,150,99.57325,93.7475,8535,20.33,14.6927
strobealign-mcs-022a721,align,sim4,CHM13,pe,200,99.5237,94.0574,9526,23.69,14.841
strobealign-mcs-022a721,align,sim4,CHM13,pe,300,99.4215,95.25735,11570,38.61,15.0299
strobealign-mcs-022a721,align,sim4,CHM13,pe,500,99.1899,95.5463,16202,71.50,11.7946
strobealign-mcs-022a721,align,sim5,CHM13,pe,50,99.0174,88.6217,12597,25.19,14.5178
strobealign-mcs-022a721,align,sim5,CHM13,pe,75,98.6728,90.96725,13461,25.06,14.5079
strobealign-mcs-022a721,align,sim5,CHM13,pe,100,99.2461,92.1524,14383,19.89,14.5886
strobealign-mcs-022a721,align,sim5,CHM13,pe,150,99.16715,93.25245,16562,21.75,14.6969
strobealign-mcs-022a721,align,sim5,CHM13,pe,200,99.06485,93.5133,18688,27.00,14.8273
strobealign-mcs-022a721,align,sim5,CHM13,pe,300,98.8707,94.63455,22586,49.36,15.0734
strobealign-mcs-022a721,align,sim5,CHM13,pe,500,98.4742,94.72945,30516,117.75,11.7907
strobealign-mcs-feed434,align,sim3,CHM13,pe,50,99.69715,91.0494,3322,21.50,14.5623
strobealign-mcs-feed434,align,sim3,CHM13,pe,75,99.80625,92.5114,3583,23.66,14.5782
strobealign-mcs-feed434,align,sim3,CHM13,pe,100,99.8016,93.2947,3914,21.45,14.6045
strobealign-mcs-feed434,align,sim3,CHM13,pe,150,99.7803,94.16505,4390,18.96,14.7494
strobealign-mcs-feed434,align,sim3,CHM13,pe,200,99.7488,94.46105,5018,18.93,14.8805
strobealign-mcs-feed434,align,sim3,CHM13,pe,300,99.68855,95.61785,6229,28.12,15.07
strobealign-mcs-feed434,align,sim3,CHM13,pe,500,99.57935,96.0593,8412,42.29,11.8452
strobealign-mcs-feed434,align,sim4,CHM13,pe,50,99.36325,89.9584,6259,21.02,14.5678
strobealign-mcs-feed434,align,sim4,CHM13,pe,75,99.6285,92.01535,6712,23.00,14.5778
strobealign-mcs-feed434,align,sim4,CHM13,pe,100,99.63605,92.84375,7209,21.85,14.6003
strobealign-mcs-feed434,align,sim4,CHM13,pe,150,99.573,93.7349,8535,20.60,14.7463
strobealign-mcs-feed434,align,sim4,CHM13,pe,200,99.52365,94.05145,9526,21.99,14.8842
strobealign-mcs-feed434,align,sim4,CHM13,pe,300,99.4215,95.23055,11570,34.04,15.0723
strobealign-mcs-feed434,align,sim4,CHM13,pe,500,99.1899,95.5035,16202,67.83,11.8431
strobealign-mcs-feed434,align,sim5,CHM13,pe,50,97.96325,88.2271,12597,20.85,14.5628
strobealign-mcs-feed434,align,sim5,CHM13,pe,75,98.56675,90.79815,13461,22.80,14.5784
strobealign-mcs-feed434,align,sim5,CHM13,pe,100,99.03315,92.04115,14383,21.97,14.5961
strobealign-mcs-feed434,align,sim5,CHM13,pe,150,99.16485,93.2099,16562,21.61,14.748
strobealign-mcs-feed434,align,sim5,CHM13,pe,200,99.06335,93.4938,18688,25.32,14.892
strobealign-mcs-feed434,align,sim5,CHM13,pe,300,98.87065,94.61285,22586,44.57,15.0518
strobealign-mcs-feed434,align,sim5,CHM13,pe,500,98.4742,94.7112,30516,107.98,11.8487
bwamem,align,sim3,CHM13,pe,50,99.76385,91.68705,3322,71.079,10.8923
bwamem,align,sim3,CHM13,pe,75,99.8125,92.8564,3583,69.501,8.33482
bwamem,align,sim3,CHM13,pe,100,99.8043,93.5587,3914,74.897,7.3119
bwamem,align,sim3,CHM13,pe,150,99.7805,94.3284,4390,97.044,6.49958
bwamem,align,sim3,CHM13,pe,200,99.7491,94.56995,5018,125.964,6.19331
bwamem,align,sim3,CHM13,pe,300,99.68855,95.78235,6229,207.154,5.89608
bwamem,align,sim3,CHM13,pe,500,99.5794,96.2006,8412,357.068,5.70777
bwamem,align,sim4,CHM13,pe,50,99.3113,91.03665,6259,72.427,10.8814
bwamem,align,sim4,CHM13,pe,75,99.6161,92.5429,6712,77.438,8.57602
bwamem,align,sim4,CHM13,pe,100,99.6386,93.28085,7209,87.649,7.48702
bwamem,align,sim4,CHM13,pe,150,99.57325,94.0156,8535,124.543,6.64396
bwamem,align,sim4,CHM13,pe,200,99.52365,94.2604,9526,170.553,6.30309
bwamem,align,sim4,CHM13,pe,300,99.4215,95.48375,11570,286.826,5.93594
bwamem,align,sim4,CHM13,pe,500,99.1899,95.73945,16202,490.425,5.7134
bwamem,align,sim5,CHM13,pe,50,97.4312,89.12215,12597,71.371,10.7497
bwamem,align,sim5,CHM13,pe,75,98.3346,91.16465,13461,77.514,8.56594
bwamem,align,sim5,CHM13,pe,100,98.89555,92.3451,14383,88.660,7.51462
bwamem,align,sim5,CHM13,pe,150,99.16125,93.4078,16562,126.985,6.68264
bwamem,align,sim5,CHM13,pe,200,99.06105,93.6112,18688,173.803,6.34632
bwamem,align,sim5,CHM13,pe,300,98.8707,94.71075,22586,294.643,5.97111
bwamem,align,sim5,CHM13,pe,500,98.4742,94.90045,30516,527.248,5.73479
minimap2,align,sim3,CHM13,pe,50,95.4303,88.1919,3322,25.753,11.8632
minimap2,align,sim3,CHM13,pe,75,98.7697,92.0378,3583,31.533,11.7383
minimap2,align,sim3,CHM13,pe,100,99.3365,93.1711,3914,38.386,11.5902
minimap2,align,sim3,CHM13,pe,150,99.63,94.1526,4390,50.515,11.5357
minimap2,align,sim3,CHM13,pe,200,99.6828,94.44415,5018,59.486,11.5341
minimap2,align,sim3,CHM13,pe,300,99.6704,95.39845,6229,126.680,11.6051
minimap2,align,sim3,CHM13,pe,500,99.57745,95.5725,8412,356.324,11.8763
minimap2,align,sim4,CHM13,pe,50,92.06765,84.3624,6259,25.868,11.8737
minimap2,align,sim4,CHM13,pe,75,98.2234,91.1391,6712,31.699,11.7359
minimap2,align,sim4,CHM13,pe,100,99.1701,92.7146,7209,37.269,11.5881
minimap2,align,sim4,CHM13,pe,150,99.46505,93.7648,8535,47.990,11.5324
minimap2,align,sim4,CHM13,pe,200,99.4853,94.08295,9526,57.627,11.5021
minimap2,align,sim4,CHM13,pe,300,99.41075,95.0386,11570,118.801,11.6133
minimap2,align,sim4,CHM13,pe,500,99.18935,95.06335,16202,322.126,11.66
minimap2,align,sim5,CHM13,pe,50,89.5151,81.9465,12597,25.445,11.8662
minimap2,align,sim5,CHM13,pe,75,96.38735,89.2454,13461,31.219,11.7292
minimap2,align,sim5,CHM13,pe,100,97.9058,91.28305,14383,36.624,11.5949
minimap2,align,sim5,CHM13,pe,150,98.94945,93.19085,16562,47.696,11.5394
minimap2,align,sim5,CHM13,pe,200,99.00725,93.51985,18688,57.156,11.4955
minimap2,align,sim5,CHM13,pe,300,98.85835,94.37755,22586,116.973,11.6157
minimap2,align,sim5,CHM13,pe,500,98.47335,94.2152,30516,309.375,11.6382
xmapper,align,sim3,CHM13,pe,50,88.49865,85.552,3322,17.86,21.0036
xmapper,align,sim3,CHM13,pe,75,94.07145,90.30075,3583,33.048,20.9963
xmapper,align,sim3,CHM13,pe,100,96.53445,92.15985,3914,47.714,21.0253
xmapper,align,sim3,CHM13,pe,150,98.77155,93.84295,4390,122.726,21.059
xmapper,align,sim3,CHM13,pe,200,99.39635,94.36645,5018,602.391,21.0357
xmapper,align,sim3,CHM13,pe,300,99.5541,95.6632,6229,412.08,21.0427
xmapper,align,sim3,CHM13,pe,500,99.5109,96.15925,8412,4307.6,21.0141
xmapper,align,sim4,CHM13,pe,50,84.55,81.72905,6259,21.234,20.9827
xmapper,align,sim4,CHM13,pe,75,90.82115,87.29415,6712,40.499,20.9644
xmapper,align,sim4,CHM13,pe,100,93.64135,89.598,7209,79.368,20.9417
xmapper,align,sim4,CHM13,pe,150,96.88735,92.2487,8535,309.764,20.9624
xmapper,align,sim4,CHM13,pe,200,98.03135,93.08425,9526,1011.95,20.9875
xmapper,align,sim4,CHM13,pe,300,98.95115,95.05845,11570,1280.51,20.9924
xmapper,align,sim4,CHM13,pe,500,98.94765,95.51045,16202,11049.1,20.9894
xmapper,align,sim5,CHM13,pe,50,79.3913,76.7585,12597,21.993,20.9976
xmapper,align,sim5,CHM13,pe,75,84.5153,81.2591,13461,45.286,20.9884
xmapper,align,sim5,CHM13,pe,100,86.40905,82.69705,14383,115.787,20.9842
xmapper,align,sim5,CHM13,pe,150,88.12085,83.9111,16562,647.253,20.9945
xmapper,align,sim5,CHM13,pe,200,87.4613,83.0078,18688,2659.97,20.9858
xmapper,align,sim5,CHM13,pe,300,91.92615,88.24275,22586,7598.18,21.0071
xmapper,align,sim5,CHM13,pe,500,92.3657,89.05755,30516,56809.9,21.0196
strobealign-0.14.0,map,sim3,CHM13,pe,50,96.3103,86.04885,484,15.22,14.4321
strobealign-0.14.0,map,sim3,CHM13,pe,75,99.1985,90.77555,954,17.75,14.4837
strobealign-0.14.0,map,sim3,CHM13,pe,100,99.51255,92.05995,1281,15.04,14.5213
strobealign-0.14.0,map,sim3,CHM13,pe,150,99.72395,93.4112,1923,11.06,14.6258
strobealign-0.14.0,map,sim3,CHM13,pe,200,99.73995,93.933,2650,10.48,14.6946
strobealign-0.14.0,map,sim3,CHM13,pe,300,99.68805,94.8955,4296,12.48,14.8525
strobealign-0.14.0,map,sim3,CHM13,pe,500,99.57925,95.3842,7261,13.02,11.5433
strobealign-0.14.0,map,sim4,CHM13,pe,50,92.4563,80.91335,825,13.52,14.4327
strobealign-0.14.0,map,sim4,CHM13,pe,75,97.73825,88.437,1597,16.24,14.487
strobealign-0.14.0,map,sim4,CHM13,pe,100,98.33815,90.15505,2159,14.39,14.5219
strobealign-0.14.0,map,sim4,CHM13,pe,150,99.094,92.29695,3527,11.14,14.6058
strobealign-0.14.0,map,sim4,CHM13,pe,200,99.38805,93.1324,4840,9.70,14.692
strobealign-0.14.0,map,sim4,CHM13,pe,300,99.4191,94.2973,7906,10.92,14.8577
strobealign-0.14.0,map,sim4,CHM13,pe,500,99.18975,94.60085,13774,11.63,11.5457
strobealign-0.14.0,map,sim5,CHM13,pe,50,90.1117,78.67535,1617,13.03,14.4322
strobealign-0.14.0,map,sim5,CHM13,pe,75,95.72395,86.32805,3000,15.49,14.4924
strobealign-0.14.0,map,sim5,CHM13,pe,100,96.4909,88.09435,4302,13.81,14.5273
strobealign-0.14.0,map,sim5,CHM13,pe,150,97.42615,90.4237,6437,10.69,14.6212
strobealign-0.14.0,map,sim5,CHM13,pe,200,98.20915,91.7595,9134,9.52,14.7049
strobealign-0.14.0,map,sim5,CHM13,pe,300,98.82595,93.58875,15040,10.66,14.8516
strobealign-0.14.0,map,sim5,CHM13,pe,500,98.4732,93.78175,25640,11.44,11.5441
strobealign-mcs-022a721,map,sim3,CHM13,pe,50,98.7913,88.4501,2792,20.56,14.4661
strobealign-mcs-022a721,map,sim3,CHM13,pe,75,99.5795,91.1157,1291,20.86,14.4841
strobealign-mcs-022a721,map,sim3,CHM13,pe,100,99.79995,92.2674,3418,13.90,14.5386
strobealign-mcs-022a721,map,sim3,CHM13,pe,150,99.7797,93.3817,2395,12.78,14.5999
strobealign-mcs-022a721,map,sim3,CHM13,pe,200,99.74825,93.85675,3038,12.26,14.6909
strobealign-mcs-022a721,map,sim3,CHM13,pe,300,99.68805,94.88315,4663,15.07,14.8631
strobealign-mcs-022a721,map,sim3,CHM13,pe,500,99.57925,95.4475,7540,15.42,11.5421
strobealign-mcs-022a721,map,sim4,CHM13,pe,50,98.7536,86.35205,5236,19.81,14.4663
strobealign-mcs-022a721,map,sim4,CHM13,pe,75,99.282,89.9755,2305,19.15,14.4821
strobealign-mcs-022a721,map,sim4,CHM13,pe,100,99.6351,91.4405,6293,13.27,14.5357
strobealign-mcs-022a721,map,sim4,CHM13,pe,150,99.57205,92.7495,4543,11.64,14.619
strobealign-mcs-022a721,map,sim4,CHM13,pe,200,99.52285,93.22345,5720,10.98,14.6991
strobealign-mcs-022a721,map,sim4,CHM13,pe,300,99.4213,94.27575,8613,14.71,14.8576
strobealign-mcs-022a721,map,sim4,CHM13,pe,500,99.18985,94.66235,14444,15.36,11.5398
strobealign-mcs-022a721,map,sim5,CHM13,pe,50,98.18085,84.3169,10501,19.02,14.4634
strobealign-mcs-022a721,map,sim5,CHM13,pe,75,97.89165,88.2268,4451,18.56,14.4879
strobealign-mcs-022a721,map,sim5,CHM13,pe,100,99.1977,90.09215,12418,13.55,14.5204
strobealign-mcs-022a721,map,sim5,CHM13,pe,150,99.1165,91.9245,8508,12.71,14.6101
strobealign-mcs-022a721,map,sim5,CHM13,pe,200,99.05365,92.53825,10969,11.81,14.6911
strobealign-mcs-022a721,map,sim5,CHM13,pe,300,98.87025,93.6609,16544,13.65,14.8642
strobealign-mcs-022a721,map,sim5,CHM13,pe,500,98.4742,93.84205,27056,14.66,11.5456
strobealign-mcs-feed434,map,sim3,CHM13,pe,50,98.49655,87.8179,1016,16.48,14.5024
strobealign-mcs-feed434,map,sim3,CHM13,pe,75,99.53365,91.10355,1100,18.98,14.5408
strobealign-mcs-feed434,map,sim3,CHM13,pe,100,99.73025,92.26425,1499,16.72,14.5337
strobealign-mcs-feed434,map,sim3,CHM13,pe,150,99.773,93.4422,2326,12.42,14.6681
strobealign-mcs-feed434,map,sim3,CHM13,pe,200,99.74755,93.9091,3039,10.98,14.7564
strobealign-mcs-feed434,map,sim3,CHM13,pe,300,99.68805,94.8936,4700,13.61,14.8618
strobealign-mcs-feed434,map,sim3,CHM13,pe,500,99.57925,95.3862,7529,13.97,11.5929
strobealign-mcs-feed434,map,sim4,CHM13,pe,50,97.4704,84.6794,1914,14.78,14.5012
strobealign-mcs-feed434,map,sim4,CHM13,pe,75,99.0446,89.63215,1925,17.48,14.5485
strobealign-mcs-feed434,map,sim4,CHM13,pe,100,99.44565,91.20035,2660,15.65,14.5393
strobealign-mcs-feed434,map,sim4,CHM13,pe,150,99.5268,92.6823,4447,11.93,14.6727
strobealign-mcs-feed434,map,sim4,CHM13,pe,200,99.5124,93.22665,5667,10.35,14.7599
strobealign-mcs-feed434,map,sim4,CHM13,pe,300,99.4212,94.285,8664,11.60,14.8635
strobealign-mcs-feed434,map,sim4,CHM13,pe,500,99.1898,94.59745,14440,12.50,11.5942
strobealign-mcs-feed434,map,sim5,CHM13,pe,50,95.75625,82.5956,3843,14.19,14.5033
strobealign-mcs-feed434,map,sim5,CHM13,pe,75,97.4031,87.75675,3705,16.73,14.5514
strobealign-mcs-feed434,map,sim5,CHM13,pe,100,98.27275,89.68325,5284,15.05,14.5431
strobealign-mcs-feed434,map,sim5,CHM13,pe,150,98.8582,91.7178,8268,11.97,14.665
strobealign-mcs-feed434,map,sim5,CHM13,pe,200,98.95245,92.44815,10886,10.67,14.7583
strobealign-mcs-feed434,map,sim5,CHM13,pe,300,98.8669,93.61965,16676,11.60,14.8628
strobealign-mcs-feed434,map,sim5,CHM13,pe,500,98.47415,93.7857,27026,12.33,11.5962
minimap2,map,sim3,CHM13,pe,50,95.4406,87.531,457,21.113,11.4359
minimap2,map,sim3,CHM13,pe,75,98.77485,91.5373,957,26.732,11.4253
minimap2,map,sim3,CHM13,pe,100,99.33795,92.7061,1349,33.187,11.3307
minimap2,map,sim3,CHM13,pe,150,99.63045,93.72415,2178,43.621,11.3
minimap2,map,sim3,CHM13,pe,200,99.6834,93.9863,2956,49.127,11.3063
minimap2,map,sim3,CHM13,pe,300,99.6706,94.9409,4619,117.374,11.4193
minimap2,map,sim3,CHM13,pe,500,99.5775,94.82565,7525,338.372,11.6538
minimap2,map,sim4,CHM13,pe,50,92.10585,83.6095,764,20.184,11.4529
minimap2,map,sim4,CHM13,pe,75,98.23965,90.5029,1633,25.594,11.4262
minimap2,map,sim4,CHM13,pe,100,99.17515,92.13465,2359,31.361,11.3316
minimap2,map,sim4,CHM13,pe,150,99.4662,93.2774,4077,40.966,11.2974
minimap2,map,sim4,CHM13,pe,200,99.48655,93.5545,5562,46.686,11.2911
minimap2,map,sim4,CHM13,pe,300,99.41095,94.4773,8541,108.737,11.4123
minimap2,map,sim4,CHM13,pe,500,99.18935,94.26035,14406,303.751,11.4953
minimap2,map,sim5,CHM13,pe,50,89.6035,81.23635,1441,20.336,11.4457
minimap2,map,sim5,CHM13,pe,75,96.43825,88.69325,3060,26.546,11.4053
minimap2,map,sim5,CHM13,pe,100,97.94535,90.84775,4665,30.936,11.3227
minimap2,map,sim5,CHM13,pe,150,98.95905,92.72145,7613,40.436,11.3209
minimap2,map,sim5,CHM13,pe,200,99.00995,92.9813,10627,45.271,11.2914
minimap2,map,sim5,CHM13,pe,300,98.85845,93.80535,16425,106.880,11.4059
minimap2,map,sim5,CHM13,pe,500,98.47335,93.401,26956,293.223,11.4491
strobealign-0.14.0,align,sim3,rye,pe,50,99.3065,70.5191,3261,67.94,33.3559
strobealign-0.14.0,align,sim3,rye,pe,75,99.7472,81.29765,3487,59.00,33.3466
strobealign-0.14.0,align,sim3,rye,pe,100,99.7936,86.52495,3895,48.02,33.3884
strobealign-0.14.0,align,sim3,rye,pe,150,99.77515,91.128,4492,39.40,33.4252
strobealign-0.14.0,align,sim3,rye,pe,200,99.75405,92.4032,4919,38.87,33.4606
strobealign-0.14.0,align,sim3,rye,pe,300,99.69615,95.3989,6077,52.84,33.4607
strobealign-0.14.0,align,sim3,rye,pe,500,99.5898,95.94435,8204,73.09,25.5147
strobealign-0.14.0,align,sim4,rye,pe,50,98.8067,67.0789,6304,63.76,33.3563
strobealign-0.14.0,align,sim4,rye,pe,75,99.5501,78.67885,6982,59.32,33.3467
strobealign-0.14.0,align,sim4,rye,pe,100,99.61645,84.25425,7263,50.44,33.3889
strobealign-0.14.0,align,sim4,rye,pe,150,99.5826,89.64895,8324,42.83,33.4235
strobealign-0.14.0,align,sim4,rye,pe,200,99.5324,91.19665,9351,45.62,33.4601
strobealign-0.14.0,align,sim4,rye,pe,300,99.42945,94.8133,11411,64.35,33.4607
strobealign-0.14.0,align,sim4,rye,pe,500,99.20715,95.41365,15857,104.81,25.5241
strobealign-0.14.0,align,sim5,rye,pe,50,97.01955,65.07375,12498,62.75,33.357
strobealign-0.14.0,align,sim5,rye,pe,75,98.42745,76.9472,13298,59.14,33.3466
strobealign-0.14.0,align,sim5,rye,pe,100,98.9486,82.8682,14707,50.58,33.3895
strobealign-0.14.0,align,sim5,rye,pe,150,99.1392,88.55205,16552,44.81,33.4232
strobealign-0.14.0,align,sim5,rye,pe,200,99.0532,90.2015,18644,51.38,33.4593
strobealign-0.14.0,align,sim5,rye,pe,300,98.86655,93.9978,22667,79.27,33.4599
strobealign-0.14.0,align,sim5,rye,pe,500,98.44855,94.4928,31029,155.26,25.5343
strobealign-mcs-022a721,align,sim3,rye,pe,50,99.64175,71.1354,3261,74.26,33.3185
strobealign-mcs-022a721,align,sim3,rye,pe,75,99.8222,81.26315,3487,51.54,33.3913
strobealign-mcs-022a721,align,sim3,rye,pe,100,99.8052,86.09995,3895,44.04,33.4411
strobealign-mcs-022a721,align,sim3,rye,pe,150,99.7754,90.85315,4492,40.13,33.426
strobealign-mcs-022a721,align,sim3,rye,pe,200,99.75405,92.39465,4919,45.96,33.4753
strobealign-mcs-022a721,align,sim3,rye,pe,300,99.69615,95.4179,6077,59.32,33.4607
strobealign-mcs-022a721,align,sim3,rye,pe,500,99.5898,95.97555,8204,76.83,25.5603
strobealign-mcs-022a721,align,sim4,rye,pe,50,99.5182,68.54265,6304,73.03,33.3186
strobealign-mcs-022a721,align,sim4,rye,pe,75,99.63755,78.9999,6982,52.64,33.3913
strobealign-mcs-022a721,align,sim4,rye,pe,100,99.6368,84.1613,7263,46.21,33.4423
strobealign-mcs-022a721,align,sim4,rye,pe,150,99.5838,89.5417,8324,45.51,33.4262
strobealign-mcs-022a721,align,sim4,rye,pe,200,99.53245,91.29115,9351,53.92,33.4764
strobealign-mcs-022a721,align,sim4,rye,pe,300,99.42945,94.90565,11411,72.42,33.4615
strobealign-mcs-022a721,align,sim4,rye,pe,500,99.20715,95.4605,15857,110.81,25.5658
strobealign-mcs-022a721,align,sim5,rye,pe,50,98.9867,66.617,12498,71.95,33.3177
strobealign-mcs-022a721,align,sim5,rye,pe,75,98.6894,77.33195,13298,53.22,33.3906
strobealign-mcs-022a721,align,sim5,rye,pe,100,99.2213,82.90015,14707,47.21,33.4423
strobealign-mcs-022a721,align,sim5,rye,pe,150,99.1672,88.50475,16552,47.41,33.4264
strobealign-mcs-022a721,align,sim5,rye,pe,200,99.0668,90.3255,18644,59.67,33.4762
strobealign-mcs-022a721,align,sim5,rye,pe,300,98.86665,94.1094,22667,87.58,33.4615
strobealign-mcs-022a721,align,sim5,rye,pe,500,98.44855,94.5711,31029,162.06,25.5796
strobealign-mcs-feed434,align,sim3,rye,pe,50,99.3708,70.56535,3261,69.47,33.3912
strobealign-mcs-feed434,align,sim3,rye,pe,75,99.75005,81.337,3487,60.01,33.378
strobealign-mcs-feed434,align,sim3,rye,pe,100,99.7944,86.5568,3895,48.57,33.4245
strobealign-mcs-feed434,align,sim3,rye,pe,150,99.77515,91.14535,4492,39.92,33.449
strobealign-mcs-feed434,align,sim3,rye,pe,200,99.75405,92.3904,4919,40.16,33.495
strobealign-mcs-feed434,align,sim3,rye,pe,300,99.69615,95.38775,6077,54.32,33.4914
strobealign-mcs-feed434,align,sim3,rye,pe,500,99.5898,95.9729,8204,73.93,25.5446
strobealign-mcs-feed434,align,sim4,rye,pe,50,99.08755,67.35745,6304,65.38,33.3939
strobealign-mcs-feed434,align,sim4,rye,pe,75,99.5751,78.7701,6982,60.07,33.378
strobealign-mcs-feed434,align,sim4,rye,pe,100,99.627,84.32705,7263,50.56,33.421
strobealign-mcs-feed434,align,sim4,rye,pe,150,99.58345,89.61155,8324,43.74,33.4474
strobealign-mcs-feed434,align,sim4,rye,pe,200,99.53245,91.20225,9351,46.02,33.4927
strobealign-mcs-feed434,align,sim4,rye,pe,300,99.42945,94.7806,11411,64.55,33.495
strobealign-mcs-feed434,align,sim4,rye,pe,500,99.20715,95.409,15857,105.06,25.5565
strobealign-mcs-feed434,align,sim5,rye,pe,50,97.56985,65.3857,12498,63.96,33.3918
strobealign-mcs-feed434,align,sim5,rye,pe,75,98.5048,77.02575,13298,59.83,33.3782
strobealign-mcs-feed434,align,sim5,rye,pe,100,99.00265,82.9062,14707,51.57,33.4228
strobealign-mcs-feed434,align,sim5,rye,pe,150,99.15925,88.55255,16552,45.84,33.4472
strobealign-mcs-feed434,align,sim5,rye,pe,200,99.06155,90.1947,18644,51.73,33.4913
strobealign-mcs-feed434,align,sim5,rye,pe,300,98.86665,93.9893,22667,78.50,33.4917
strobealign-mcs-feed434,align,sim5,rye,pe,500,98.44855,94.47745,31029,151.96,25.5592
bwamem,align,sim3,rye,pe,50,99.7715,74.44295,3261,211.073,29.553
bwamem,align,sim3,rye,pe,75,99.81845,83.8589,3487,172.710,20.3704
bwamem,align,sim3,rye,pe,100,99.8052,88.43315,3895,166.953,16.7967
bwamem,align,sim3,rye,pe,150,99.7754,92.0416,4492,200.545,14.2726
bwamem,align,sim3,rye,pe,200,99.75405,92.9685,4919,251.572,13.4406
bwamem,align,sim3,rye,pe,300,99.69615,95.6318,6077,371.391,12.7958
